orderID,orderDate,articleID,colorCode,sizeCode,productGroup,quantity,price,voucherID,voucherAmount,customerID,deviceID,paymentMethod,rrp,returnQuantity,,
a1625338,2015-06-28,i1000328,1093,38,3,1,"35,99",v1000536,"10,0",c1045382,2,BPRG,"35,99","1,0",,
a1200280,2014-06-28,i1000397,1018,42,3,1,"17,99",0,"0,0",c1013621,2,BPRG,"17,99","0,0",,
a1585057,2015-05-30,i1002368,2079,36,13,1,"49,99",0,"0,0",c1275738,2,CBA,"49,99","0,0",,
a1544518,2015-05-01,i1000342,1000,40,3,1,"15,99",0,"0,0",c1002492,2,BPRG,"15,99","0,0",,
a1625345,2015-06-28,i1003278,1085,38,3,2,"25,9",0,"0,0",c1035321,2,PAYPALVC,,"0,0",,
a1326225,2014-10-20,i1001924,3014,44,8,1,"39,99",0,"0,0",c1053143,2,PAYPALVC,"39,99","0,0",,
a1706154,2015-08-30,i1000493,1493,42,3,1,"30,0",0,"0,0",c1099065,2,PAYPALVC,"39,99","0,0",,
a1544521,2015-05-01,i1000709,1089,40,3,1,"29,99",0,"0,0",c1184101,2,BPRG,"29,99","0,0",,
a1625362,2015-06-28,i1003852,1854,40,1,1,"69,99",0,"0,0",c1109270,2,BPRG,"69,99","1,0",,
a1458824,2015-02-24,i1001892,2493,40,8,1,"39,99",0,"0,0",c1011833,3,BPRG,"39,99","0,0",,
a1666366,2015-07-29,i1003598,7167,25,2,1,"49,99",0,"0,0",c1069820,2,PAYPALVC,"49,99","0,0",,
a1666366,2015-07-29,i1003598,7167,26,2,1,"49,99",0,"0,0",c1069820,2,PAYPALVC,"49,99","1,0",,
a1458826,2015-02-24,i1001055,1077,42,3,1,"29,99",v1000415,"10,0",c1238304,3,PAYPALVC,"29,99","0,0",,
a1326240,2014-10-20,i1003476,7072,30,2,1,"59,99",0,"0,0",c1087778,2,BPRG,"59,99","1,0",,
a1585084,2015-05-30,i1003586,7159,34,2,1,"49,99",0,"0,0",c1133439,3,CBA,,"0,0",,
a1161311,2014-05-31,i1003278,1000,42,3,1,"12,95",0,"0,0",c1023414,3,BPRG,"12,95","0,0",,
a1706176,2015-08-30,i1003176,1493,44,3,1,"25,99",v1000415,"10,0",c1109502,4,PAYPALVC,"25,99","0,0",,
a1161318,2014-05-31,i1001810,1001,44,8,1,"39,99",0,"0,0",c1130941,2,BPRG,"39,99","0,0",,
a1240150,2014-08-01,i1002700,1624,A,17,1,"5,0",0,"0,0",c1172939,3,BPRG,"15,99","1,0",,
a1161322,2014-05-31,i1002718,1014,44,17,1,"15,99",0,"0,0",c1009875,2,BPRG,"15,99","0,0",,
a1585104,2015-05-30,i1001906,1055,40,8,1,"19,99",v1000537,"10,0",c1000585,2,BPRG,"39,99","0,0",,
a1282843,2014-09-10,i1000911,1953,42,3,1,"20,0",v1000282,"5,0",c1186550,2,BPRG,"29,99","0,0",,
a1706185,2015-08-30,i1001444,1001,40,5,1,"49,99",0,"0,0",c1119642,2,BPRG,"49,99","1,0",,
a1161326,2014-05-31,i1002040,3001,36,8,1,"30,0",0,"0,0",c1040001,2,BPRG,"39,99","1,0",,
a1585106,2015-05-30,i1001920,1001,36,8,1,"39,99",0,"0,0",c1275748,2,BPRG,"39,99","1,0",,
a1161328,2014-05-31,i1002278,1001,44,13,1,"20,0",v1000165,"10,0",c1043651,2,BPRG,"39,99","1,0",,
a1666396,2015-07-29,i1001280,1001,40,4,1,"12,0",v1000415,"10,0",c1016121,2,BPRG,"39,99","0,0",,
a1414828,2015-01-15,i1001797,1026,44,8,1,"12,0",0,"0,0",c1041854,5,CBA,"39,99","0,0",,
a1625401,2015-06-28,i1000463,1001,38,3,1,"29,99",v1000415,"10,0",c1179441,3,BPRG,"29,99","0,0",,
a1414834,2015-01-15,i1000973,1018,38,3,1,"14,0",0,"0,0",c1179951,2,BPRG,"27,99","1,0",,
a1282854,2014-09-10,i1003466,1927,28,2,1,"69,99",0,"0,0",c1006035,3,BPRG,"69,99","0,0",,
a1240175,2014-08-01,i1001403,1014,34,5,1,"49,99",0,"0,0",c1046897,2,BPRG,"49,99","0,0",,
a1326287,2014-10-20,i1000948,1927,42,3,1,"39,99",0,"0,0",c1017176,2,BPRG,"39,99","0,0",,
a1282858,2014-09-10,i1000834,1493,36,3,1,"10,0",0,"0,0",c1174508,2,BPRG,"35,99","0,0",,
a1544588,2015-05-01,i1000684,1001,44,3,1,"29,99",0,"0,0",c1037661,4,BPRG,"29,99","1,0",,
a1706204,2015-08-30,i1003545,7106,31,2,1,"20,0",0,"0,0",c1020238,3,BPRG,"69,99","1,0",,
a1326289,2014-10-20,i1003479,1001,28,2,1,"69,99",0,"0,0",c1197209,2,BPRG,"69,99","1,0",,
a1161350,2014-05-31,i1001176,2993,38,4,1,"30,0",0,"0,0",c1147052,2,BPRG,"59,99","1,0",,
a1666420,2015-07-29,i1003923,1000,44,1,1,"39,99",0,"0,0",c1298904,3,BPRG,"39,99","0,0",,
a1625412,2015-06-28,i1003896,1000,36,1,1,"29,99",v1000535,"10,0",c1144520,2,KKE,"29,99","1,0",,
a1625415,2015-06-28,i1000670,1000,34,3,2,"19,98",v1000617,"0,0",c1257214,2,BPRG,"9,99","0,0",,
a1240184,2014-08-01,i1000815,1003,44,3,1,"12,0",0,"0,0",c1069770,2,BPRG,"39,99","0,0",,
a1282866,2014-09-10,i1000703,1975,42,3,1,"20,0",0,"0,0",c1182477,2,BPRG,,"0,0",,
a1544594,2015-05-01,i1003465,1027,32,2,1,"20,0",0,"0,0",c1085434,2,BPRG,"69,99","0,0",,
a1666429,2015-07-29,i1002286,1001,44,13,1,"40,0",0,"0,0",c1280923,4,BPRG,"79,99","0,0",,
a1161367,2014-05-31,i1000376,1953,40,3,1,"19,99",0,"0,0",c1147058,2,PAYPALVC,"19,99","0,0",,
a1544608,2015-05-01,i1000317,2079,38,3,1,"29,99",0,"0,0",c1028025,3,BPRG,"29,99","1,0",,
a1282878,2014-09-10,i1002755,1014,I,17,1,"15,0",0,"0,0",c1186547,2,BPRG,"19,99","0,0",,
a1161369,2014-05-31,i1000315,1011,42,3,1,"22,99",0,"0,0",c1003287,3,BPRG,"22,99","1,0",,
a1282884,2014-09-10,i1002729,1013,I,17,1,"10,0",v1000242,"5,0",c1022096,2,BPRG,"19,99","1,0",,
a1370043,2014-11-25,i1000457,1001,40,3,1,"39,99",0,"0,0",c1212323,3,BPRG,"39,99","1,0",,
a1706234,2015-08-30,i1003944,1001,38,1,1,"69,99",0,"0,0",c1111330,2,PAYPALVC,"69,99","1,0",,
a1282897,2014-09-11,i1000454,1012,40,3,1,"39,99",0,"0,0",c1026707,5,KKE,"39,99","0,0",,
a1458933,2015-02-24,i1001013,2001,38,3,1,"20,0",v1000415,"10,0",c1039559,2,PAYPALVC,"29,99","0,0",,
a1282902,2014-09-11,i1001769,1000,44,8,1,"12,0",0,"0,0",c1186556,2,BPRG,,"1,0",,
a1326336,2014-10-20,i1002535,1001,38,15,1,"69,99",0,"0,0",c1053799,2,KKE,"69,99","0,0",,
a1200385,2014-06-28,i1000411,1018,40,3,1,"35,99",v1000220,"10,0",c1074946,2,BPRG,"35,99","1,0",,
a1585189,2015-05-30,i1003876,1033,40,1,1,"49,99",v1000536,"10,0",c1177086,3,KKE,"49,99","0,0",,
a1458940,2015-02-24,i1001887,1012,40,8,1,"39,99",0,"0,0",c1125912,5,BPRG,"39,99","1,0",,
a1502760,2015-03-29,i1003525,1000,29,2,1,"69,99",0,"0,0",c1056919,2,BPRG,"69,99","1,0",,
a1200389,2014-06-28,i1003327,2999,32,2,1,"20,0",0,"0,0",c1109485,2,BPRG,"69,99","1,0",,
a1585192,2015-05-30,i1001126,3065,44,3,1,"39,99",0,"0,0",c1248519,2,BPRG,"39,99","1,0",,
a1200393,2014-06-28,i1000808,2894,36,3,1,"15,0",0,"0,0",c1001827,5,BPRG,"29,99","0,0",,
a1200393,2014-06-28,i1002742,1953,A,17,1,"27,99",0,"0,0",c1001827,5,BPRG,"27,99","1,0",,
a1585198,2015-05-30,i1001360,1055,40,5,1,"20,0",0,"0,0",c1233405,3,BPRG,"29,99","0,0",,
a1458952,2015-02-24,i1001279,1077,44,4,1,"29,99",v1000476,"10,0",c1107806,2,BPRG,"29,99","0,0",,
a1414913,2015-01-15,i1000986,3027,36,3,1,"15,0",0,"0,0",c1150399,5,BPRG,"29,99","0,0",,
a1458961,2015-02-24,i1000651,1055,40,3,1,"29,99",v1000415,"10,0",c1208522,3,BPRG,"29,99","0,0",,
a1666484,2015-07-29,i1000375,3086,42,3,1,"29,99",0,"0,0",c1072031,2,BPRG,"29,99","1,0",,
a1414919,2015-01-15,i1001292,1044,38,4,1,"30,0",0,"0,0",c1226319,2,KKE,"39,99","0,0",,
a1200410,2014-06-28,i1000865,1014,42,3,1,"39,99",v1000220,"10,0",c1024568,2,VORAUS,"39,99","1,0",,
a1414922,2015-01-15,i1000916,1027,34,3,1,"18,0",0,"0,0",c1121963,2,VORAUS,"35,99","1,0",,
a1240259,2014-08-01,i1002049,1007,42,8,1,"12,0",0,"0,0",c1150499,2,BPRG,"39,99","1,0",,
a1282924,2014-09-11,i1000392,1012,40,3,1,"18,0",0,"0,0",c1019975,3,PAYPALVC,"25,99","1,0",,
a1585215,2015-05-30,i1001426,1033,44,5,1,"49,99",0,"0,0",c1226976,3,BPRG,"49,99","0,0",,
a1200413,2014-06-28,i1001803,1000,42,8,1,"29,99",0,"0,0",c1160038,2,BPRG,"29,99","0,0",,
a1625480,2015-06-28,i1000498,2086,44,3,1,"22,99",0,"0,0",c1042591,3,CBA,"22,99","0,0",,
a1240268,2014-08-01,i1003724,1003,44,1,1,"15,0",0,"0,0",c1143072,2,PAYPALVC,"49,99","1,0",,
a1585225,2015-05-30,i1000494,1093,42,3,1,"25,99",0,"0,0",c1079229,3,BPRG,"25,99","0,0",,
a1370102,2014-11-26,i1001273,1028,38,4,0,"0,0",0,"0,0",c1212358,2,BPRG,"59,99","0,0",,
a1585229,2015-05-30,i1001363,2033,36,5,1,"35,0",v1000540,"10,0",c1275773,2,PAYPALVC,"49,99","0,0",,
a1544680,2015-05-01,i1000709,1003,36,3,1,"29,99",v1000492,"10,0",c1039938,2,BPRG,"29,99","1,0",,
a1625491,2015-06-28,i1001426,1033,42,5,1,"49,99",0,"0,0",c1008482,2,CBA,"49,99","0,0",,
a1585234,2015-05-30,i1001428,1001,36,5,1,"39,99",0,"0,0",c1007973,2,BPRG,"39,99","0,0",,
a1161444,2014-05-31,i1000736,1995,40,3,1,"20,0",v1000222,"10,0",c1055744,2,BPRG,"39,99","1,0",,
a1625496,2015-06-28,i1000397,1089,38,3,1,"17,99",0,"0,0",c1256181,2,BPRG,,"1,0",,
a1326394,2014-10-20,i1000902,2493,40,3,1,"7,0",0,"0,0",c1199592,2,PAYPALVC,"12,99","0,0",,
a1502818,2015-03-29,i1001058,1003,38,3,1,"29,99",0,"0,0",c1251166,2,BPRG,"29,99","1,0",,
a1414951,2015-01-15,i1001025,1056,40,3,1,"35,99",0,"0,0",c1070067,2,BPRG,"35,99","1,0",,
a1502824,2015-03-29,i1002915,3854,I,17,1,"17,99",0,"0,0",c1250356,3,BPRG,"17,99","1,0",,
a1585254,2015-05-30,i1000504,1089,36,3,1,"29,99",0,"0,0",c1042611,2,BPRG,"29,99","0,0",,
a1282956,2014-09-11,i1002715,3010,I,17,1,"9,0",0,"0,0",c1010704,2,PAYPALVC,"29,99","1,0",,
a1459012,2015-02-24,i1000453,1001,40,3,1,"30,0",0,"0,0",c1238347,2,BPRG,"39,99","0,0",,
a1200454,2014-06-28,i1003124,3978,I,17,1,"15,0",0,"0,0",c1160048,3,BPRG,"29,99","1,0",,
a1666526,2015-07-29,i1000460,1055,44,3,1,"20,0",v1000715,"10,0",c1160940,2,BPRG,"39,99","1,0",,
a1240298,2014-08-01,i1002344,2013,44,13,1,"40,0",0,"0,0",c1172968,2,BPRG,"59,99","1,0",,
a1370139,2014-11-26,i1001855,1001,42,8,1,"35,99",0,"0,0",c1070872,2,BPRG,"35,99","0,0",,
a1414967,2015-01-15,i1001536,2044,42,6,1,"40,0",0,"0,0",c1220036,2,BPRG,"59,99",,,
a1544707,2015-05-01,i1000689,1079,44,3,1,"29,99",0,"0,0",c1014963,3,PAYPALVC,"29,99","0,0",,
a1370147,2014-11-26,i1001022,1043,38,3,1,"29,99",v1000078,"10,0",c1212371,3,BPRG,"29,99","1,0",,
a1240311,2014-08-01,i1000793,1007,38,3,1,"10,0",0,"0,0",c1113001,5,BPRG,"35,99","0,0",,
a1282981,2014-09-11,i1002722,1624,A,17,1,"15,0",0,"0,0",c1186575,4,BPRG,"25,99","1,0",,
a1459034,2015-02-24,i1000675,1078,36,3,1,"22,99",0,"0,0",c1051433,4,BPRG,"22,99","1,0",,
a1706327,2015-08-30,i1003181,2001,44,3,1,"19,99",0,"0,0",c1004038,4,BPRG,"19,99","0,0",,
a1544713,2015-05-01,i1002956,3086,I,17,1,"25,99",0,"0,0",c1018255,2,BPRG,"25,99","1,0",,
a1459041,2015-02-24,i1000397,1055,40,3,1,"17,99",0,"0,0",c1008020,3,BPRG,"17,99","1,0",,
a1585289,2015-05-30,i1003127,1091,42,3,1,"29,99",0,"0,0",c1036451,2,CBA,"29,99","0,0",,
a1706333,2015-08-30,i1003921,1101,42,1,1,"69,99",0,"0,0",c1053762,2,BPRG,"69,99","0,0",,
a1282993,2014-09-11,i1000813,2993,44,3,1,"9,0",0,"0,0",c1186578,5,BPRG,"29,99","0,0",,
a1282994,2014-09-11,i1001853,1014,40,8,1,"39,99",0,"0,0",c1009525,2,CBA,"39,99","0,0",,
a1282995,2014-09-11,i1000829,1000,38,3,1,"10,0",0,"0,0",c1083405,2,BPRG,"35,99","1,0",,
a1706340,2015-08-30,i1002552,1625,A,17,1,"10,0",0,"0,0",c1010591,2,PAYPALVC,"15,99","0,0",,
a1370164,2014-11-26,i1002537,1975,40,15,1,"50,0",0,"0,0",c1035024,3,BPRG,"69,99","1,0",,
a1283002,2014-09-11,i1000816,1894,42,3,1,"8,0",0,"0,0",c1092942,2,CBA,"25,99","0,0",,
a1161504,2014-05-31,i1002683,1953,I,17,1,"19,99",v1000221,"10,0",c1048586,3,KKE,"19,99","1,0",,
a1544737,2015-05-01,i1001793,1018,40,8,1,"25,0",0,"0,0",c1262316,2,BPRG,"49,99","1,0",,
a1459076,2015-02-24,i1001866,1493,34,8,1,"35,0",0,"0,0",c1114401,3,BPRG,"49,99","1,0",,
a1666582,2015-07-29,i1001091,1493,42,3,1,"18,0",v1000415,"10,0",c1257016,2,BPRG,"25,99","0,0",,
a1585318,2015-05-30,i1000675,1086,40,3,1,"22,99",0,"0,0",c1055862,2,CBA,"22,99","0,0",,
a1283022,2014-09-11,i1001353,2940,42,5,1,"40,0",0,"0,0",c1082453,2,BPRG,"79,99","1,0",,
a1326481,2014-10-20,i1001850,2001,40,8,1,"49,99",0,"0,0",c1074665,2,BPRG,"49,99","1,0",,
a1502889,2015-03-29,i1002896,3076,I,17,1,"19,99",v1000477,"10,0",c1251229,2,PAYPALVC,"19,99","0,0",,
a1585327,2015-05-30,i1000476,3029,42,3,1,"29,99",0,"0,0",c1057899,2,BPRG,"29,99","1,0",,
a1240348,2014-08-01,i1003698,1961,40,1,1,"35,0",0,"0,0",c1172981,2,PAYPALVC,"49,99","1,0",,
a1415012,2015-01-15,i1000973,1044,42,3,1,"14,0",0,"0,0",c1226342,2,BPRG,"27,99","1,0",,
a1544752,2015-05-01,i1000685,1088,34,3,1,"29,99",0,"0,0",c1264035,2,CBA,"29,99","1,0",,
a1240359,2014-08-01,i1001817,1019,44,8,1,"39,99",0,"0,0",c1172984,2,BPRG,"39,99","1,0",,
a1370207,2014-11-26,i1003785,1769,36,1,1,"69,99",0,"0,0",c1212391,2,BPRG,"69,99","1,0",,
a1625590,2015-06-28,i1001120,1079,38,3,0,"0,0",0,"0,0",c1045975,2,CBA,"29,99","0,0",,
a1706377,2015-08-30,i1001692,1001,38,8,1,"29,99",0,"0,0",c1280202,2,PAYPALVC,"29,99","1,0",,
a1625591,2015-06-28,i1000675,1086,40,3,1,"22,99",0,"0,0",c1098789,2,PAYPALVC,"22,99","1,0",,
a1502913,2015-03-29,i1000308,1055,36,3,1,"29,99",0,"0,0",c1001923,2,CBA,"29,99","0,0",,
a1326506,2014-10-20,i1003278,1043,36,3,1,"12,95",0,"0,0",c1077645,2,BPRG,"12,95","0,0",,
a1283051,2014-09-11,i1001819,2001,34,8,1,"30,0",v1000258,"10,0",c1051557,2,KKE,"39,99","1,0",,
a1706386,2015-08-30,i1000484,1092,36,3,1,"20,0",0,"0,0",c1309654,2,BPRG,"29,99","1,0",,
a1326511,2014-10-20,i1000436,1001,40,3,1,"19,99",0,"0,0",c1039132,2,PAYPALVC,"19,99","0,0",,
a1326511,2014-10-20,i1002126,2001,40,9,1,"20,0",0,"0,0",c1039132,2,PAYPALVC,"39,99","1,0",,
a1161562,2014-05-31,i1000825,1993,36,3,1,"25,99",0,"0,0",c1147137,2,BPRG,"25,99","2,0",,
a1585356,2015-05-30,i1003816,1056,40,1,1,"18,0",0,"0,0",c1018503,2,BPRG,"59,99","1,0",,
a1240382,2014-08-01,i1000821,1012,42,3,1,"20,0",0,"0,0",c1172989,2,BPRG,"39,99","1,0",,
a1706397,2015-08-30,i1001698,1096,40,8,1,"30,0",0,"0,0",c1309662,2,BPRG,"39,99","0,0",,
a1585375,2015-05-30,i1000652,1077,34,3,1,"20,0",0,"0,0",c1149925,2,BPRG,"29,99","1,0",,
a1666625,2015-07-29,i1000499,2493,38,3,1,"19,99",v1000703,"14,2",c1003617,2,KKE,"19,99","0,0",,
a1459140,2015-02-24,i1000667,1050,36,3,1,"25,99",0,"0,0",c1092547,2,PAYPALVC,"25,99","0,0",,
a1666625,2015-07-29,i1002379,1085,40,13,1,"30,0",v1000703,"14,2",c1003617,2,KKE,"39,99","1,0",,
a1706397,2015-08-30,i1002619,1001,I,17,1,"29,99",0,"0,0",c1309662,2,BPRG,"29,99","0,0",,
a1415060,2015-01-15,i1000392,1012,44,3,1,"15,0",0,"0,0",c1016492,2,BPRG,"25,99","0,0",,
a1544799,2015-05-01,i1000730,2854,44,3,1,"27,99",0,"0,0",c1228230,2,BPRG,"27,99","0,0",,
a1585384,2015-05-30,i1002201,1000,38,9,1,"49,99",v1000535,"10,0",c1150982,5,BPRG,"49,99","1,0",,
a1666633,2015-07-29,i1002286,1001,34,13,1,"40,0",v1000415,"10,0",c1046101,3,BPRG,"79,99","1,0",,
a1161586,2014-05-31,i1000824,1953,44,3,1,"29,99",0,"0,0",c1147146,2,BPRG,"29,99","0,0",,
a1283085,2014-09-11,i1000397,1001,38,3,1,"17,99",0,"0,0",c1000802,3,BPRG,"17,99","0,0",,
a1161600,2014-05-31,i1000319,1001,44,3,1,"39,99",0,"0,0",c1147150,5,BPRG,"39,99","1,0",,
a1370266,2014-11-26,i1001273,1001,40,4,1,"18,0",0,"0,0",c1212405,4,BPRG,"59,99","1,0",,
a1625637,2015-06-28,i1002506,1058,38,14,1,"45,0",0,"0,0",c1009472,2,BPPL,"89,99","0,0",,
a1326548,2014-10-20,i1002029,1014,40,8,1,"39,99",0,"0,0",c1003032,2,BPRG,"39,99","1,0",,
a1326549,2014-10-20,i1000869,1010,38,3,1,"9,0",0,"0,0",c1185299,3,BPRG,"29,99","0,0",,
a1666659,2015-07-29,i1000730,2493,38,3,1,"14,0",0,"0,0",c1187086,4,BPRG,"27,99","0,0",,
a1161620,2014-05-31,i1003388,1000,31,2,1,"49,99",0,"0,0",c1084892,3,BPRG,"49,99","0,0",,
a1240420,2014-08-01,i1002024,1953,42,8,0,"0,0",0,"0,0",c1058893,2,BPRG,"49,99","0,0",,
a1706434,2015-08-31,i1003181,2493,40,3,1,"19,99",0,"0,0",c1309674,2,BPRG,"19,99","1,0",,
a1240424,2014-08-01,i1002334,1010,40,13,1,"20,0",0,"0,0",c1159610,2,BPRG,"39,99","1,0",,
a1200604,2014-06-28,i1001853,1927,42,8,1,"39,99",v1000166,"10,0",c1098050,2,BPRG,"39,99","0,0",,
a1370289,2014-11-26,i1002354,1044,38,13,1,"59,99",0,"0,0",c1212410,5,BPRG,"59,99","0,0",,
a1625656,2015-06-28,i1002312,3089,44,13,1,"59,99",0,"0,0",c1124018,2,BPRG,"59,99","1,0",,
a1585431,2015-05-30,i1003517,1000,31,2,1,"69,99",0,"0,0",c1275823,2,PAYPALVC,"69,99","0,0",,
a1625662,2015-06-28,i1000675,1095,44,3,1,"22,99",0,"0,0",c1162070,2,NN,"22,99","0,0",,
a1666681,2015-07-29,i1001590,1060,42,7,1,"30,0",0,"0,0",c1056839,2,VORAUS,"99,99","1,0",,
a1240446,2014-08-01,i1002120,1001,36,9,1,"35,0",0,"0,0",c1173005,3,CBA,"49,99","0,0",,
a1283139,2014-09-11,i1003798,1001,36,1,1,"59,99",0,"0,0",c1186624,2,BPRG,"59,99","0,0",,
a1283141,2014-09-11,i1000866,1493,40,3,1,"15,0",0,"0,0",c1128153,2,PAYPALVC,"25,99","1,0",,
a1240453,2014-08-01,i1001238,1961,44,4,1,"15,0",0,"0,0",c1147982,2,CBA,"49,99","1,0",,
a1503001,2015-03-29,i1003817,1001,38,1,1,"25,0",0,"0,0",c1251273,2,PAYPALVC,"49,99","1,0",,
a1240458,2014-08-01,i1001395,1010,36,5,1,"15,0",0,"0,0",c1068132,2,BPLS,"49,99","0,0",,
a1370320,2014-11-26,i1003278,1001,42,3,1,"12,95",0,"0,0",c1045671,2,BPRG,"12,95","1,0",,
a1459228,2015-02-24,i1001042,1075,38,3,1,"29,99",v1000415,"10,0",c1003459,4,BPRG,"29,99","1,0",,
a1415129,2015-01-15,i1003993,8888,A,45,1,"0,0",0,"0,0",c1051155,5,BPRG,"0,0","0,0",,
a1544878,2015-05-01,i1000724,1088,40,3,1,"27,99",0,"0,0",c1068557,2,BPRG,"27,99","0,0",,
a1666710,2015-07-29,i1002930,1624,A,17,1,"8,0",0,"0,0",c1298982,3,BPRG,"15,99","0,0",,
a1283162,2014-09-11,i1003766,1001,36,1,1,"59,99",0,"0,0",c1062063,2,BPRG,"59,99","1,0",,
a1544889,2015-05-01,i1001110,1493,34,3,1,"29,99",0,"0,0",c1264064,3,BPRG,"29,99","1,0",,
a1459258,2015-02-24,i1000674,1077,44,3,1,"22,99",v1000476,"10,0",c1137834,2,BPRG,"22,99","0,0",,
a1161687,2014-05-31,i1000874,2013,36,3,1,"12,99",0,"0,0",c1147187,3,BPRG,"12,99","0,0",,
a1666723,2015-07-29,i1001103,1067,38,3,1,"20,0",0,"0,0",c1069555,2,BPRG,"29,99","1,0",,
a1283183,2014-09-11,i1002341,1013,40,13,1,"25,0",0,"0,0",c1006764,5,BPRG,"49,99","0,0",,
a1161699,2014-05-31,i1000871,1001,44,3,1,"25,99",v1000166,"10,0",c1025098,2,BPRG,"25,99","0,0",,
a1503049,2015-03-30,i1001889,1077,36,8,1,"59,99",0,"0,0",c1081364,2,BPRG,"59,99","1,0",,
a1503049,2015-03-30,i1002936,3088,I,17,1,"19,99",0,"0,0",c1081364,2,BPRG,"19,99","1,0",,
a1240503,2014-08-01,i1000819,1993,42,3,1,"10,0",0,"0,0",c1139486,2,BPRG,"19,99","1,0",,
a1585520,2015-05-30,i1000337,1493,40,3,1,"29,99",v1000535,"10,0",c1091756,3,BPRG,"29,99","1,0",,
a1326649,2014-10-20,i1002750,1013,A,17,1,"15,0",0,"0,0",c1050881,2,BPRG,"25,99","0,0",,
a1544924,2015-05-01,i1001012,3012,38,3,1,"10,0",0,"0,0",c1034375,2,BPRG,"35,99","1,0",,
a1625738,2015-06-28,i1000674,1001,44,3,1,"22,99",0,"0,0",c1174145,2,BPRG,"22,99","0,0",,
a1585529,2015-05-30,i1000498,3093,38,3,1,"22,99",0,"0,0",c1054300,2,BPRG,"22,99","0,0",,
a1585534,2015-05-30,i1003128,1089,36,3,1,"15,99",v1000601,"10,0",c1001295,2,BPRG,"15,99","1,0",,
a1706530,2015-08-31,i1001719,3096,38,8,1,"35,99",0,"0,0",c1005557,2,BPRG,"35,99","1,0",,
a1666749,2015-07-29,i1001091,1493,34,3,1,"18,0",v1000415,"10,0",c1299004,4,BPRG,"25,99","0,0",,
a1161719,2014-05-31,i1000350,1999,42,3,1,"35,99",0,"0,0",c1067224,2,CBA,"35,99","0,0",,
a1503074,2015-03-30,i1002404,7126,38,13,1,"69,99",0,"0,0",c1251293,3,BPRG,"69,99","1,0",,
a1585542,2015-05-30,i1000674,1079,36,3,1,"22,99",0,"0,0",c1117637,3,BPRG,"22,99","0,0",,
a1503078,2015-03-30,i1001071,1079,36,3,1,"39,99",v1000242,"5,0",c1244338,2,BPRG,"39,99","1,0",,
a1200699,2014-06-28,i1000373,1002,36,3,1,"9,99",v1000219,"10,0",c1005291,2,PAYPALVC,"9,99","0,0",,
a1283220,2014-09-11,i1002340,3010,44,13,1,"50,0",0,"0,0",c1006254,2,KKE,"69,99","1,0",,
a1459298,2015-02-24,i1000458,1028,38,3,1,"30,0",v1000415,"10,0",c1076817,2,BPRG,"39,99","1,0",,
a1585549,2015-05-30,i1003586,7159,27,2,1,"49,99",v1000536,"10,0",c1127742,2,BPRG,"49,99","1,0",,
a1415205,2015-01-15,i1001879,1493,44,8,1,"29,99",0,"0,0",c1078856,2,BPRG,"29,99","0,0",,
a1585552,2015-05-30,i1003890,1086,38,1,0,"0,0",v1000540,"10,0",c1275859,3,BPRG,"39,99","0,0",,
a1585553,2015-05-30,i1001900,1078,38,8,1,"35,0",v1000539,"10,0",c1200826,2,KKE,"49,99","0,0",,
a1283225,2014-09-11,i1000688,1003,44,3,1,"9,0",0,"0,0",c1186661,2,CBA,"29,99","1,0",,
a1240534,2014-08-01,i1001810,1001,34,8,1,"30,0",0,"0,0",c1172567,2,BPRG,"39,99","1,0",,
a1415214,2015-01-15,i1000973,1018,44,3,1,"14,0",0,"0,0",c1226460,2,BPRG,"27,99","1,0",,
a1240537,2014-08-01,i1003746,1002,38,1,1,"69,99",0,"0,0",c1173035,3,KKE,"69,99","0,0",,
a1625760,2015-06-28,i1001598,1033,42,7,1,"85,0",v1000242,"5,0",c1156528,3,BPRG,"119,99","1,0",,
a1706561,2015-08-31,i1002674,3058,I,17,1,"8,0",v1000763,"10,0",c1063317,2,BPRG,"27,99","0,0",,
a1625762,2015-06-28,i1003131,1091,36,3,1,"39,99",0,"0,0",c1287309,2,BPRG,"39,99","1,0",,
a1625763,2015-06-28,i1001743,1090,42,8,1,"29,99",0,"0,0",c1192199,2,BPLS,"29,99","0,0",,
a1240546,2014-08-01,i1000837,1961,40,3,1,"20,0",0,"0,0",c1173036,2,BPRG,,"0,0",,
a1326684,2014-10-20,i1000398,1000,40,3,1,"17,99",0,"0,0",c1010071,3,BPRG,"17,99","0,0",,
a1503104,2015-03-30,i1000308,1079,40,3,1,"29,99",0,"0,0",c1034875,2,CBA,"29,99","1,0",,
a1370406,2014-11-26,i1002494,1014,36,14,1,"25,0",0,"0,0",c1034293,2,PAYPALVC,"89,99","0,0",,
a1585580,2015-05-30,i1000461,1088,36,3,1,"29,99",0,"0,0",c1275866,2,BPRG,"29,99","0,0",,
a1283241,2014-09-11,i1001540,1014,40,6,1,"59,99",v1000165,"10,0",c1039400,4,BPRG,"59,99","0,0",,
a1283242,2014-09-11,i1000420,1027,36,3,1,"25,99",0,"0,0",c1112666,2,BPRG,"25,99","0,0",,
a1585584,2015-05-30,i1001900,1003,38,8,1,"35,0",0,"0,0",c1115952,2,BPRG,"49,99","0,0",,
a1240554,2014-08-01,i1000030,3001,44,1,1,"25,0",0,"0,0",c1173042,2,BPRG,"79,99","1,0",,
